801300;Outras ferramentas intercambiáveis para ferramentas manuais, mesmo mecânicas, ou para máquinas-ferramentas (por exemplo, de embutir, estampar, puncionar, furar, tornear, aparafusar), incluídas as fieiras de estiragem ou de extrusão, para metais, e as ferramentas de perfuração ou de sondagem, exceto forma ou gabarito de produtos em epoxy, exceto as classificadas nas posições 8207.40, 8207.60 e 8207.70;8207
801400;Facas e lâminas cortantes, para máquinas ou para aparelhos mecânicos;8208
801500;Plaquetas ou pastilhas intercambiáveis;82090011
801600;"Outras plaquetas, varetas, pontas e objetos semelhantes para ferramentas, não montados, de ceramais (""cermets""), exceto as classificadas na posição 8209.00.11";8209
801700;Facas (exceto as da posição 8208) de lâmina cortante ou serrilhada, incluídas as podadeiras de lâmina móvel, e suas lâminas, exceto as de uso doméstico;8211
801800;Tesouras e suas lâminas;8213
801900;Ferramentas pneumáticas, hidráulicas ou com motor (elétrico ou não elétrico) incorporado, de uso manual;8467
802000;"Instrumentos e aparelhos de geodésia, topografia, agrimensura, nivelamento, fotogrametria, hidrografia, oceanografia, hidrologia, meteorologia ou de geofísica, exceto bussolas; telêmetros";9015
1901100;Papel fotográfico, exceto: (i) os papéis fotográficos emulsionados com haleto de prata tipo brilhante, matte ou lustre, em rolo e, com largura igual ou superior a 102 mm e comprimento inferior ou igual a 350 m, (ii) os papéis fotográficos emulsionados com haleto de prata tipo brilhante ou fosco, em folha e com largura igual ou superior a 152 mm e comprimento inferior ou igual a 307 mm, (iii) papel de qualidade fotográfica com tecnologia “Thermo-autochrome”, que submetido a um processo de aquecimento seja ca;37039010
1901100;Papel fotográfico, exceto: (i) os papéis fotográficos emulsionados com haleto de prata tipo brilhante, matte ou lustre, em rolo e, com largura igual ou superior a 102 mm e comprimento inferior ou igual a 350 m, (ii) os papéis fotográficos emulsionados com haleto de prata tipo brilhante ou fosco, em folha e com largura igual ou superior a 152 mm e comprimento inferior ou igual a 307 mm, (iii) papel de qualidade fotográfica com tecnologia “Thermo-autochrome”, que submetido a um processo de aquecimento seja ca;37040000
1901100;Papel fotográfico, exceto: (i) os papéis fotográficos emulsionados com haleto de prata tipo brilhante, matte ou lustre, em rolo e, com largura igual ou superior a 102 mm e comprimento inferior ou igual a 350 m, (ii) os papéis fotográficos emulsionados com haleto de prata tipo brilhante ou fosco, em folha e com largura igual ou superior a 152 mm e comprimento inferior ou igual a 307 mm, (iii) papel de qualidade fotográfica com tecnologia “Thermo-autochrome”, que submetido a um processo de aquecimento seja ca;48022000
1901200;Papel almaço;48101390
1901300;Papel hectográfico;48169010
1901400;Papel celofane e tipo celofane;39202019
1901500;Papel impermeável;48062000
1901600;Papel crepon;48081000
1901700;Papel fantasia;48102290
1901800;Papel-carbono, papel autocopiativo (exceto os vendidos em rolos de diâmetro igual ou superior a 60 cm e os vendidos em folhas de formato igual ou superior a 60 cm de altura e igual ou superior a 90 cm de largura) e outros papéis para cópia ou duplicação (incluídos os papéis para estênceis ou para chapas ofsete), estênceis completos e chapas ofsete, de papel, em folhas, mesmo acondicionados em caixas;4809
1901800;Papel-carbono, papel autocopiativo (exceto os vendidos em rolos de diâmetro igual ou superior a 60 cm e os vendidos em folhas de formato igual ou superior a 60 cm de altura e igual ou superior a 90 cm de largura) e outros papéis para cópia ou duplicação (incluídos os papéis para estênceis ou para chapas ofsete), estênceis completos e chapas ofsete, de papel, em folhas, mesmo acondicionados em caixas;4816
1901900;Envelopes, aerogramas, bilhetes-postais não ilustrados e cartões para correspondência, de papel ou cartão, caixas, sacos e semelhantes, de papel ou cartão, contendo um sortido de artigos para correspondência;4817
1902000;Livros de registro e de contabilidade, blocos de notas,de encomendas, de recibos, de apontamentos, de papel para cartas, agendas e artigos semelhantes;48201000
1902100;Cadernos;48202000
1902200;Classificadores, capas para encadernação (exceto as capas para livros) e capas de processos;48203000
1902300;"Formulários em blocos tipo ""manifold"", mesmo com folhas intercaladas de papel-carbono";48204000
1902400;Álbuns para amostras ou para coleções;48205000
1902500;Pastas para documentos, outros artigos escolares, de escritório ou de papelaria, de papel ou cartão e capas para livros, de papel ou cartão;48209000
1902600;Cartões postais impressos ou ilustrados, cartões impressos com votos ou mensagens pessoais, mesmo ilustrados, com ou sem envelopes, guarnições ou aplicações (conhecidos como cartões de expressão social - de época/sentimento);49090000
1902700;Canetas esferográficas;96081000
1902800;Canetas e marcadores, com ponta de feltro ou com outras pontas porosas;96082000
1902900;Canetas tinteiro;96083000
1903000;"Outras canetas; sortidos de canetas";9608
1903100;"Papel cortado ""cutsize"" (tipo A3, A4, ofício I e II, carta e outros)";480256
1903200;Papel camurça;52105990
1903300;Papel laminado e papel espelho;76071190
2000100;Henna (embalagens de conteúdo inferior ou igual a 200 g);12119090
2000101;Henna (embalagens de conteúdo superior a 200 g);12119090
2000200;Vaselina;27121000
2000300;Amoníaco em solução aquosa (amônia);28142000
2000400;Peróxido de hidrogênio, em embalagens de conteúdo inferior ou igual a 500 ml;28470000
2000500;Lubrificação íntima;30067000
2000600;"Óleos essenciais (desterpenados ou não), incluídos os chamados ""concretos"" ou ""absolutos""; resinóides; oleorresinas de extração; soluções concentradas de óleos essenciais em gorduras, em óleos fixos, em ceras ou em matérias análogas, obtidas portratamento de flores através de substâncias gordas ou por maceração; subprodutos terpênicos residuais da desterpenação dos óleos essenciais; águas destiladas aromáticas e soluções aquosas de óleos essenciais, em embalagens de conteúdo inferior ou igual a 500 ml";3301
2000700;Perfumes (extratos);33030010
2000800;Águas-de-colônia;33030020
2000900;Produtos de maquilagem para os lábios;33041000
2001000;Sombra, delineador, lápis para sobrancelhas e rímel;33042010
2001100;Outros produtos de maquilagem para os olhos;33042090
2001200;Preparações para manicuros e pedicuros, incluindo removedores de esmalte à base de acetona;33043000
2001300;Pós, incluídos os compactos, para maquilagem;33049100
2001400;Cremes de beleza, cremes nutritivos e loções tônicas;33049910
2001500;Outros produtos de beleza ou de maquilagem preparados e preparações para conservação ou cuidados da pele, exceto as preparações solares e antisolares;33049990
2001600;Preparações solares e antisolares;33049990
2001700;Xampus para o cabelo;33051000
2001800;Preparações para ondulação ou alisamento, permanentes, dos cabelos;33052000
2001900;Laquês para o cabelo;33053000
2002000;Outras preparações capilares, incluindo máscaras e finalizadores;33059000
2002100;Condicionadores;33059000
2002200;Tintura para o cabelo;33059000
2002300;Dentifrícios;33061000
2002400;Fios utilizados para limpar os espaços interdentais (fios dentais);33062000
2002500;Outras preparações para higiene bucal ou dentária;33069000
2002600;Preparações para barbear (antes, durante ou após);33071000
2002700;Desodorantes (desodorizantes) corporais líquidos;33072010
2002800;Antiperspirantes líquidos;33072010
2002900;Outros desodorantes (desodorizantes) corporais;33072090
2003000;Outros antiperspirantes;33072090
2003100;Sais perfumados e outras preparações para banhos;33073000
2003200;Outros produtos de perfumaria ou de toucador preparados;33079000
2003300;Soluções para lentes de contato ou para olhos artificiais;33079000
2003400;Sabões de toucador em barras, pedaços ou figuras moldados;34011190
2003500;Outros sabões, produtos e preparações, em barras, pedaços ou figuras moldados, inclusive lenços umedecidos;34011900
2003600;Sabões de toucador sob outras formas;34012010
2003700;Produtos e preparações orgânicos tensoativos para lavagem da pele, na forma de líquido ou de creme, acondicionados para venda a retalho, mesmo contendo sabão;34013000
2003800;Bolsa para gelo ou para água quente;40149010
2003900;Chupetas e bicos para mamadeiras e para chupetas, de borracha;40149090
2004000;Chupetas e bicos para mamadeiras e para chupetas, de silicone;39249000
2004000;Chupetas e bicos para mamadeiras e para chupetas, de silicone;39269040
2004000;Chupetas e bicos para mamadeiras e para chupetas, de silicone;39269090
2004100;Malas e maletas de toucador;42021
2004200;Papel higiênico - folha simples;48181000
2004300;Papel higiênico - folha dupla e tripla;48181000
2004400;Lenços (incluídos os de maquilagem) e toalhas de mão;48182000
2004500;Papel toalha de uso institucional do tipo comercializado em rolos igual ou superior a 80 metros e do tipo comercializado em folhas intercaladas;48182000
2004600;Toalhas e guardanapos de mesa;48183000
2004700;Toalhas de cozinha (papel toalha de uso doméstico);48189090
2004800;Fraldas;96190000
2004900;Tampões higiênicos;96190000
2005000;Absorventes higiênicos externos;96190000
2005100;Hastes flexíveis (uso não medicinal);56012190
2005200;Sutiã descartável, assemelhados e papel para depilação;56039290
2005300;Pinças para sobrancelhas;82032090
2005400;Espátulas (artigos de cutelaria);82141000
2005500;Utensílios e sortidos de utensílios de manicuros ou de pedicuros (incluídas as limas para unhas);82142000
2005600;Termômetros, inclusive o digital;90251110
2005600;Termômetros, inclusive o digital;90251990
2005700;Escovas e pincéis de barba, escovas para cabelos, para cílios ou para unhas e outras escovas de toucador de pessoas, incluídas as que sejam partes de aparelhos, exceto escovas de dentes;96032
2005800;Escovas de dentes, incluídas as escovas para dentaduras;96032100
2005900;Pincéis para aplicação de produtos cosméticos;96033000
2006000;Sortidos de viagem, para toucador de pessoas para costura ou para limpeza de calçado ou de roupas;96050000
2006100;"Pentes, travessas para cabelo e artigos semelhantes; grampos (alfinetes) para cabelo; pinças (pinceguiches), onduladores, bobes (rolos) e artefatos semelhantes para penteados, e suas partes, exceto os classificados na posição 8516 e suas partes";9615
2006200;Borlas ou esponjas para pós ou para aplicação de outros cosméticos ou de produtos de toucador;96162000
2006300;Mamadeiras;39233000
2006300;Mamadeiras;39249000
2006300;Mamadeiras;39241000
2006300;Mamadeiras;40149090
2006300;Mamadeiras;70102000
2006400;Aparelhos e lâminas de barbear;82121020
2006400;Aparelhos e lâminas de barbear;82122010
2100100;Fogões de cozinha de uso doméstico e suas partes;73211100
2100100;Fogões de cozinha de uso doméstico e suas partes;73218100
2100100;Fogões de cozinha de uso doméstico e suas partes;73219000
2100200;"Combinações de refrigeradores e congeladores (""freezers""), munidos de portas exteriores separadas";84181000
2100300;Refrigeradores do tipo doméstico, de compressão;84182100
2100400;Outros refrigeradores do tipo doméstico;84182900
2100500;"Congeladores (""freezers"") horizontais tipo arca, de capacidade não superior a 800 litros";84183000
2100600;"Congeladores (""freezers"") verticais tipo armário, de capacidade não superior a 900 litros";84184000
2100700;Outros móveis (arcas, armários, vitrines, balcões e móveis semelhantes) para a conservação e exposição de produtos, que incorporem um equipamento para a produção de frio;841850
2100800;Mini adega e similares;8418699
2100900;Máquinas para produção de gelo;84186999
2101000;Partes dos refrigeradores, congeladores, mini adegas e similares, máquinas para produção de gelo e bebedouros descritos nos itens 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0 e 13.0.;84189900
2101100;Secadoras de roupa de uso doméstico;842112
2101200;Outras secadoras de roupas e centrífugas de uso doméstico;84211990
2101300;Bebedouros refrigerados para água;84186931
2101400;Partes das secadoras de roupas e centrífugas de uso doméstico e dos aparelhos para filtrar ou depurar água, descritos nos itens 11.0 e 12.0 e 98.0;84219
2101500;Máquinas de lavar louça do tipo doméstico e suas partes;84221100
2101500;Máquinas de lavar louça do tipo doméstico e suas partes;84229010
2101600;Máquinas que executem pelo menos duas das seguintes funções: impressão, cópia ou transmissão de telecópia (fax), capazes de ser conectadas a uma máquina automática para processamento de dados ou a uma rede;844331
2101700;Outras impressoras, máquinas copiadoras e telecopiadores (fax), mesmo combinados entre si, capazes de ser conectados a uma máquina automática para processamento de dados ou a uma rede;844332
2101800;"Partes e acessórios de máquinas e aparelhos de impressão por meio de blocos, cilindros e outros elementos de impressão da posição 8442; e de outras impressoras, máquinas copiadoras e telecopiadores (fax), mesmo combinados entre si";84439
2101900;Máquinas de lavar roupa, mesmo com dispositivos de secagem, de uso doméstico, de capacidade não superior a 10 kg, em peso de roupa seca, inteiramente automáticas;84501100
2102000;Outras máquinas de lavar roupa, mesmo com dispositivos de secagem, de uso doméstico, com secador centrífugo incorporado;84501200
2102100;Outras máquinas de lavar roupa, mesmo com dispositivos de secagem, de uso doméstico;84501900
2102200;Máquinas de lavar roupa, mesmo com dispositivos de secagem, de uso doméstico, de capacidade superior a 10 kg, em peso de roupa seca;845020
2102300;Partes de máquinas de lavar roupa, mesmo com dispositivos de secagem, de uso doméstico;845090
2102400;Máquinas de secar de uso doméstico de capacidade não superior a 10 kg, em peso de roupa seca;84512100
2102500;Outras máquinas de secar de uso doméstico;84512990
2102600;Partes de máquinas de secar de uso doméstico;845190
2102700;Máquinas de costura de uso doméstico;84521000
2102800;Máquinas automáticas para processamento de dados, portáteis, de peso não superior a 10 kg, contendo pelo menos uma unidade central de processamento, um teclado e uma tela;847130
2102900;Outras máquinas automáticas para processamento de dados;84714
2103000;"Unidades de processamento, de pequena capacidade, exceto as das subposições 8471.41 ou 8471.49, podendo conter, no mesmo corpo, um ou dois dos seguintes tipos de unidades: unidade de memória, unidade de entrada e unidade de saída;baseadas em microprocessadores, com capacidade de instalação, dentro do mesmo gabinete, de unidades de memória da subposição 8471.70, podendo conter múltiplos conectores de expansão (""slots""), e valor FOB inferior ou igual a US$ 12.500,00, por unidade";84715010
2103100;Unidades de entrada, exceto as classificadas no código 8471.60.54;8471605
2103200;Outras unidades de entrada ou de saída, podendo conter, no mesmo corpo, unidades de memória;84716090
2103300;Unidades de memória;847170
2103400;"Outras máquinas automáticas para processamento de dados e suas unidades; leitores magnéticos ou ópticos, máquinas para registrar dados em suporte sob forma codificada, e máquinas para processamento desses dados, não especificadas nem compreendidas em outras posições";847190
2103500;Partes e acessórios das máquinas da posição 84.71;847330
2103600;Outros transformadores, exceto os classificados nos códigos 8504.33.00 e 8504.34.00;85043
2103700;Carregadores de acumuladores;85044010
2103800;"Equipamentos de alimentação ininterrupta de energia (UPS ou ""no break"")";85044040
2103900;Outros acumuladores;85078000
2104000;Aspiradores;8508
2104100;Aparelhos eletromecânicos de motor elétrico incorporado, de uso doméstico e suas partes;8509
2104200;Enceradeiras;85098010
2104300;Chaleiras elétricas;85161000
2104400;Ferros elétricos de passar;85164000
2104500;Fornos de microondas;85165000
2104600;"Outros fornos; fogareiros (incluídas as chapas de cocção), grelhas e assadeiras, exceto os portáteis";85166000
2104700;"Outros fornos; fogareiros (incluídas as chapas de cocção), grelhas e assadeiras, portáteis";85166000
2104800;Outros aparelhos eletrotérmicos de uso doméstico - Cafeteiras;85167100
2104900;Outros aparelhos eletrotérmicos de uso doméstico - Torradeiras;85167200
2105000;Outros aparelhos eletrotérmicos de uso doméstico;851679
2105100;Partes das chaleiras, ferros, fornos e outros aparelhos eletrotérmicos da posição 85.16, descritos nos itens 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0 e 50.0;85169000
2105200;Aparelhos telefônicos por fio com unidade auscultador - microfone sem fio;85171100
2105300;Telefones para redes celulares, exceto por satélite e os de uso automotivo;8517123
2105400;Outros telefones para outras redes sem fio, exceto para redes de celulares e os de uso automotivo;851712
2105500;Outros aparelhos telefônicos;8517189
2105600;Aparelhos para transmissão ou recepção de voz, imagem ou outros dados em rede com fio, exceto os classificados nos códigos 8517.62.51, 8517.62.52 e 8517.62.53;8517625
2105700;"Microfones e seus suportes; altofalantes, mesmo montados nos seus receptáculos, fones de ouvido (auscultadores), mesmo combinados com microfone e conjuntos ou sortidos constituídos por um microfone e um ou mais alto-falantes, amplificadores elétricos de audiofreqüência, aparelhos elétricos de amplificação de som; suas partes e acessórios; exceto os de uso automotivo";8518
2105800;"Aparelhos de radiodifusão suscetíveis de funcionarem sem fonte externa de energia. Aparelhos de gravação de som; aparelhos de reprodução de som; aparelhos de gravação e de reprodução de som; partes e acessórios; exceto os de uso automotivo";8519
2105800;"Aparelhos de radiodifusão suscetíveis de funcionarem sem fonte externa de energia. Aparelhos de gravação de som; aparelhos de reprodução de som; aparelhos de gravação e de reprodução de som; partes e acessórios; exceto os de uso automotivo";8522
2105800;"Aparelhos de radiodifusão suscetíveis de funcionarem sem fonte externa de energia. Aparelhos de gravação de som; aparelhos de reprodução de som; aparelhos de gravação e de reprodução de som; partes e acessórios; exceto os de uso automotivo";85271
2105900;"Outros aparelhos de gravação de som; aparelhos de reprodução de som; aparelhos de gravação e de reprodução de som; partes e acessórios; exceto os de uso automotivo";85198190
2106000;Gravador-reprodutor e editor de imagem e som, em discos, por meio magnético, óptico ou optomagnético, exceto de uso automotivo;85219010
2106100;Outros aparelhos videofônicos de gravação ou reprodução, mesmo incorporando um receptor de sinais videofônicos, exceto os de uso automotivo;85219090
2106200;"Cartões de memória (""memory cards"")";85235110
2106300;"Cartões inteligentes (""smart cards"")";85235200
2106400;"Cartões inteligentes (""sim cards"")";85235200
2106500;Câmeras fotográficas digitais e câmeras de vídeo e suas partes;8525802
2106600;Outros aparelhos receptores para radiodifusão, mesmo combinados num invólucro, com um aparelho de gravação ou de reprodução de som, ou com um relógio, inclusive caixa acústica para Home Theaters classificados na posição 8518;85279
2106700;Monitores e projetores que não incorporem aparelhos receptores de televisão, policromáticos;85284929
2106700;Monitores e projetores que não incorporem aparelhos receptores de televisão, policromáticos;85285920
2106700;Monitores e projetores que não incorporem aparelhos receptores de televisão, policromáticos;852869
2106700;Monitores e projetores que não incorporem aparelhos receptores de televisão, policromáticos;85286100
2106800;Outros monitores dos tipos utilizados exclusiva ou principalmente com uma máquina automática para processamento de dados da posição 84.71, policromáticos;85285120
2106900;Aparelhos receptores de televisão, mesmo que incorporem um aparelho receptor de radiodifusão ou um aparelho de gravação ou reprodução de som ou de imagens - Televisores de CRT (tubo de raios catódicos);85287
2107000;Aparelhos receptores de televisão, mesmo que incorporem um aparelho receptor de radiodifusão ou um aparelho de gravação ou reprodução de som ou de imagens - Televisores de LCD (Display de Cristal Líquido);85287
2107100;Aparelhos receptores de televisão, mesmo que incorporem um aparelho receptor de radiodifusão ou um aparelho de gravação ou reprodução de som ou de imagens - Televisores de Plasma;85287
2107200;Outros aparelhos receptores de televisão não dotados de monitores ou display de vídeo;85287
2107300;Outros aparelhos receptores de televisão não relacionados em outros itens deste anexo;85287
2107400;Câmeras fotográficas dos tipos utilizadas para preparação de clichês ou cilindros de impressão;900610
2107500;Câmeras fotográficas para filmes de revelação e copiagem instantâneas;90064000
2107600;Aparelhos de diatermia;90189050
2107700;Aparelhos de massagem;90191000
2107800;Reguladores de voltagem eletrônicos;90328911
2107900;Consoles e máquinas de jogos de vídeo, exceto os classificados na subposição 9504.30;95045000
1300801;Antissoro, outras frações do sangue, produtos imunológicos modificados, mesmo obtidos por via biotecnológica, exceto para uso veterinário - negativa;3002
1300900;"Vacinas e produtos semelhantes, exceto para uso veterinário - positiva;";3002
1300901;"Vacinas e produtos semelhantes, exceto para uso veterinário - negativa;";3002
1301000;Algodão, atadura, esparadrapo, haste flexível ou não, com uma ou ambas extremidades de algodão, gazes, pensos, sinapismos, e outros, impregnados ou recobertos de substâncias farmacêuticas ou acondicionados para venda a retalho para usos medicinais, cirúrgicos ou dentários - positiva;3005
1301001;Algodão, atadura, esparadrapo, haste flexível ou não, com uma ou ambas extremidades de algodão, gazes, pensos, sinapismos, e outros, impregnados ou recobertos de substâncias farmacêuticas ou acondicionados para venda a retalho para usos medicinais, cirúrgicos ou dentários - negativa;3005
1301100;Algodão, atadura, esparadrapo, haste flexível ou não, com uma ou ambas extremidades de algodão, gazes, pensos, sinapismos, e outros, não impregnados ou recobertos de substâncias farmacêuticas;30051090
1301101;Algodão, atadura, esparadrapo, haste flexível ou não, com uma ou ambas extremidades de algodão, gazes, pensos, sinapismos, e outros, não impregnados ou recobertos de substâncias farmacêuticas ou acondicionados para venda a retalho para usos medicinais, cirúrgicos ou dentários;30051090
1301200;Luvas cirúrgicas e luvas de procedimento - neutra;40151100
1301200;Luvas cirúrgicas e luvas de procedimento - neutra;40151900
1301300;Preservativo - neutra;40141000
1301400;Seringas, mesmo com agulhas - neutra;901831
1301500;Agulhas para seringas - neutra;9018321
1301600;Contraceptivos (dispositivos intra-uterinos - DIU) - neutra;39269090
1301600;Contraceptivos (dispositivos intra-uterinos - DIU) - neutra;90189099
1400100;Filtros descartáveis para coar café ou chá;4823209
1400200;Bandejas, travessas, pratos, xícaras ou chávenas, taças, copos e artigos semelhantes, de papel ou cartão;48236
1400300;Papel para cigarro;48131000
1500100;Lonas plásticas, exceto as para uso na construção;3919
1500100;Lonas plásticas, exceto as para uso na construção;3920
1500100;Lonas plásticas, exceto as para uso na construção;3921
1500200;Artefatos de higiene/toucador de plástico, exceto os para uso na construção;3924
1500300;Serviços de mesa e outros utensílios de mesa ou de cozinha, de plástico, inclusive os descartáveis;39241000
1500400;Sacos de lixo de conteúdo igual ou inferior a 100 litros;39232
1600100;Pneus novos, dos tipos utilizados em automóveis de passageiros (incluídos os veículos de uso misto - camionetas e os automóveis de corrida);40111000
1600200;Pneus novos, dos tipos utilizados em caminhões (inclusive para os fora-de-estrada), ônibus, aviões, máquinas de terraplenagem, de construção e conservação de estradas, máquinas e tratores agrícolas, pá-carregadeira;4011
1600300;Pneus novos para motocicletas;40114000
1600400;Outros tipos de pneus novos, exceto para bicicletas;4011
1600500;Pneus novos de borracha dos tipos utilizados em bicicletas;40115000
1600600;Pneus recauchutados;40121
1600700;Protetores de borracha, exceto para bicicletas;401290
1600701;Protetores de borracha para bicicletas;401290
1600800;Câmaras de ar de borracha, exceto para bicicletas;4013
1600900;Câmaras de ar de borracha dos tipos utilizados em bicicletas;40132000
1700100;Chocolate branco, em embalagens de conteúdo inferior ou igual a 1 kg, excluídos os ovos de páscoa de chocolate.;17049010
1700200;Chocolates contendo cacau, em embalagens de conteúdo inferior ou igual a 1 kg;18063110
1700200;Chocolates contendo cacau, em embalagens de conteúdo inferior ou igual a 1 kg;18063120
1700300;Chocolate em barras, tabletes ou blocos ou no estado líquido, em pasta, em pó, grânulos ou formas semelhantes, em recipientes ou embalagens imediatas de conteúdo inferior ou igual a 2 kg;18063210
1700300;Chocolate em barras, tabletes ou blocos ou no estado líquido, em pasta, em pó, grânulos ou formas semelhantes, em recipientes ou embalagens imediatas de conteúdo inferior ou igual a 2 kg;18063220
1700400;Chocolates e outras preparações alimentícias contendo cacau, em embalagens de conteúdo inferior ou igual a 1 kg, excluídos os achocolatados em pó e ovos de páscoa de chocolate.;18069000
1700500;Ovos de páscoa de chocolate;17049010
1700500;Ovos de páscoa de chocolate;18069000
1700600;Achocolatados em pó, em embalagens de conteúdo inferior ou igual a 1 kg;18069000
1700700;Caixas de bombons contendo cacau, em embalagens de conteúdo inferior ou igual a 1 kg;18069000
1700800;Bombons, inclusive à base de chocolate branco sem cacau;17049090
1700900;Bombons, balas, caramelos, confeitos, pastilhas e outros produtos de confeitaria, contendo cacau;18069000
1701000;"Sucos de frutas ou de produtos hortícolas; mistura de sucos";2009
1701100;Água de coco;20098
1701200;Leite em pó, blocos ou grânulos, exceto creme de leite;4021
1701200;Leite em pó, blocos ou grânulos, exceto creme de leite;4022
1701200;Leite em pó, blocos ou grânulos, exceto creme de leite;4029
1701300;Farinha láctea;19011020
1701400;Leite modificado para alimentação de crianças;19011010
1701500;Preparações para alimentação infantil à base de farinhas, grumos, sêmolas ou amidos e outros;19011090
1701500;Preparações para alimentação infantil à base de farinhas, grumos, sêmolas ou amidos e outros;19011030
1701600;Leite “longa vida” (UHT - “Ultra High Temperature”), em recipiente de conteúdo inferior ou igual a 2 litros;4011010
1701600;Leite “longa vida” (UHT - “Ultra High Temperature”), em recipiente de conteúdo inferior ou igual a 2 litros;4012010
1701601;Leite “longa vida” (UHT - “Ultra High Temperature”), em recipiente de conteúdo superior a 2 litros e inferior ou igual a 5 litros;4011010
1701601;Leite “longa vida” (UHT - “Ultra High Temperature”), em recipiente de conteúdo superior a 2 litros e inferior ou igual a 5 litros;4012010
1701700;Leite em recipiente de conteúdo inferior ou igual a 1 litro;4014010
1701700;Leite em recipiente de conteúdo inferior ou igual a 1 litro;4015010
1701701;Leite em recipiente de conteúdo superior a 1 litro e inferior ou igual a 5 litros;4014010
1701701;Leite em recipiente de conteúdo superior a 1 litro e inferior ou igual a 5 litros;4015010
1701800;Leite do tipo pasteurizado em recipiente de conteúdo inferior ou igual a 1 litro;4011090
1701800;Leite do tipo pasteurizado em recipiente de conteúdo inferior ou igual a 1 litro;4012090
1701801;Leite do tipo pasteurizado em recipiente de conteúdo superior a 1 litro e inferior ou igual a 5 litros;4011090
1701801;Leite do tipo pasteurizado em recipiente de conteúdo superior a 1 litro e inferior ou igual a 5 litros;4012090
1701900;Creme de leite, em recipiente de conteúdo inferior ou igual a 1 kg;401402
1701900;Creme de leite, em recipiente de conteúdo inferior ou igual a 1 kg;4022130
1701900;Creme de leite, em recipiente de conteúdo inferior ou igual a 1 kg;4022930
1701900;Creme de leite, em recipiente de conteúdo inferior ou igual a 1 kg;4029
1701901;Creme de leite, em recipiente de conteúdo superior a 1 kg;401402
1701901;Creme de leite, em recipiente de conteúdo superior a 1 kg;4022130
1701901;Creme de leite, em recipiente de conteúdo superior a 1 kg;4022930
1701901;Creme de leite, em recipiente de conteúdo superior a 1 kg;4029
1701902;Outros cremes de leite, em recipiente de conteúdo inferior ou igual a 1kg;40110
1701902;Outros cremes de leite, em recipiente de conteúdo inferior ou igual a 1kg;40120
1701902;Outros cremes de leite, em recipiente de conteúdo inferior ou igual a 1kg;40150
1701902;Outros cremes de leite, em recipiente de conteúdo inferior ou igual a 1kg;40210
1701902;Outros cremes de leite, em recipiente de conteúdo inferior ou igual a 1kg;4022920
1702000;Leite condensado, em recipiente de conteúdo inferior ou igual a 1 kg;4029
1702001;Leite condensado, em recipiente de conteúdo superior a 1 kg;4029
1702100;Iogurte e leite fermentado em recipiente de conteúdo inferior ou igual a 2 litros;403
1702101;Iogurte e leite fermentado em recipiente de conteúdo superior a 2 litros;403
1702200;Coalhada;4039000
1702300;Requeijão e similares, em recipiente de conteúdo inferior ou igual a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g;406
1702301;Requeijão e similares, em recipiente de conteúdo superior a 1 kg;406
1702400;Queijos;406
1702500;Manteiga, em embalagem de conteúdo inferior ou igual a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g;4051000
1702501;Manteiga, em embalagem de conteúdo superior a 1 kg;4051000
1702600;Margarina em recipiente de conteúdo inferior ou igual a 500 g, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g;15171000
1702700;Margarina, em recipiente de conteúdo superior a 500 g e inferior a 1 kg, creme vegetal em recipiente de conteúdo inferior a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g;15171000
1702701;Margarina e creme vegetal, em recipiente de conteúdo de 1 kg;15171000
1702702;Outras margarinas e cremes vegetais em recipiente de conteúdo inferior a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g;151790
1702800;Gorduras e óleos vegetais e respectivas frações, parcial ou totalmente hidrogenados, interesterificados, reesterificados ou elaidinizados, mesmo refinados, mas não preparados de outro modo, em recipiente de conteúdo inferior ou igual a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g;15162000
1702801;Gorduras e óleos vegetais e respectivas frações, parcial ou totalmente hidrogenados, interesterificados, reesterificados ou elaidinizados, mesmo refinados, mas não preparados de outro modo, em recipiente de conteúdo superior a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g;15162000
1702900;Doces de leite;19019020
1703000;Produtos à base de cereais, obtidos por expansão ou torrefação;19041000
1703000;Produtos à base de cereais, obtidos por expansão ou torrefação;19049000
1703100;Salgadinhos diversos;19059090
1703200;Batata frita, inhame e mandioca fritos;20052000
1703200;Batata frita, inhame e mandioca fritos;20059
1703300;Amendoim e castanhas tipo aperitivo, em embalagem de conteúdo inferior ou igual a 1 kg;20081
1703301;Amendoim e castanhas tipo aperitivo, em embalagem de conteúdo superior a 1 kg;20081
1703400;Catchup em embalagens imediatas de conteúdo inferior ou igual a 650 g, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g;21032010
